id	created_at	text	is_retweet	retweet_created_at	retweet_count	user_id	user_name	user_screen_name	user_created_at	user_followers_count	user_statuses_count	user_location	user_desc
1056981877456691200	Mon Oct 29 18:51:32 +0000 2018	RT @BuckSexton: The press corps seems to think that asking “is trump’s rhetoric responsible for this terrible thing?”over and over again,…	1	Mon Oct 29 18:32:44 +0000 2018	923	85056149	Ben Hunter	Benny_Lindo_	Sun Oct 25 10:44:40 +0000 2009	921	16560	Los Angeles	Writer, Film Connoisseur, Nostalgic, Conservative, #MAGA	
1056981877435785223	Mon Oct 29 18:51:32 +0000 2018	@charliekirk11 Trump's big promise was building a wall and making Mexico pay for it.Trump is failing. Ann Coulter will admit this.	0		0	72622162	Rotting in...	BenjamNMulroney	Tue Sep 08 18:12:13 +0000 2009	67	7775	Southwest, USA	Progressive socialist w/anarchist leanings. Secular humanist.  Pizza. Dr Pepper. Cis Soy Boy. He/him, they/them.	
1056981877406470144	Mon Oct 29 18:51:32 +0000 2018	RT @WestWingReport: .@realDonaldTrump appears to say that violence will end when media coverage that he doesn't like ends. This appears to…	1	Mon Oct 29 17:12:28 +0000 2018	240	127107676	Arielle	ariellegallione	Sun Mar 28 02:40:49 +0000 2010	538	24155	Chicago 	80 year old photographer trapped in a millennial's body	
1056981877381324800	Mon Oct 29 18:51:31 +0000 2018	RT @kim: HOW TO APPLY: Contact the tissue clinging to Trump’s shoe aka Republicans of the 115th Congress, c/o Cocaine Mitch. https://t.co/j…	1	Fri Oct 05 06:57:17 +0000 2018	45	188507812	SBryt 🇺🇸🌎	sbryt	Wed Sep 08 22:17:35 +0000 2010	514	27690		'Never be a spectator of unfairness or stupidity. The grave will supply plenty of time for silence.' Christopher Hitchens RIP. Child of immigrants #Resist	
1056981877326778371	Mon Oct 29 18:51:31 +0000 2018	@katethegreat095 @Stop_Trump20 @realDonaldTrump This is treeseasonus!! How dare u do this 2 trump!? #fakenews! A ma… https://t.co/6WPPqwvqI7	0		0	302139113	Chip Delongy	HickAttitude	Fri May 20 17:26:34 +0000 2011	1039	2682	A trailer park	Gun loving, NRA supporting Trump voter. Rite wing & prowd red nek!#MakeAmericaGrateAgain.	
1056981877200953347	Mon Oct 29 18:51:31 +0000 2018	tRUmp SUGGESTED IT WAS ALL FAKE NEWS... https://t.co/VXk24Idc0R	0		0	214332241	UnclearLAS	UnclearLAS	Thu Nov 11 04:13:37 +0000 2010	5747	71910	LA-TX river	Yellowdog #Dem #Resist #FBR NO LISTS -  I BLOCK EGGS TROLLS BOTS gamers Rooskies gangstas hos racists bigots drunks dopers methheads idiots AND f'ing morons	
1056981877087625217	Mon Oct 29 18:51:31 +0000 2018	RT @mitchellvii: Polls aren't facts. Polls are propaganda paid for by a media that hates Trump. Early voting is favoring Republicans dramat…	1	Mon Oct 29 16:44:47 +0000 2018	621	1010210502822146049	⚔🛡🤯DeplorableEliteDreg🏎🏍🍸🛠🔧	RutherfordBHa12	Fri Jun 22 17:18:47 +0000 2018	693	19019		Loves ALL motorsports! 2 wheels, 4 wheels, 18 wheels, propeller, whatever it takes. 😊NHL, NFL, MLB, too!2015 FLHX Ride to Live, Live to Ride 🤘#FlyEAGLESFly	
1056981877083521024	Mon Oct 29 18:51:31 +0000 2018	RT @CalebJHull: A truck with a Trump 2020 sticker was left outside a bar overnight and someone set it on fire. “By the time I ran back to…	1	Mon Oct 29 16:53:59 +0000 2018	53	546145821	SmythRadio™️🇺🇸	BrianPSmyth	Thu Apr 05 15:33:40 +0000 2012	16795	29340	Cincinnati, OH	Host @SmythRadio @USAF Vet #TrumpPence2020 Followed by @GenFlynn @GrrrGraphics @JackPosobiec @antoniosabatojr @ScottBaio @cvpayne @deneenborelli @JessieJaneDuff	
1056981876915736576	Mon Oct 29 18:51:31 +0000 2018	At a small Pa. factory, Trump’s trade war forces hard changes https://t.co/lrtx2p3JqL	0		0	14323759	The Patriot-News	PatriotNews	Mon Apr 07 15:21:08 +0000 2008	59376	105030	Harrisburg, PA	News headlines from @PennLive & The Patriot-News of central Pennsylvania.	
1056981876877991937	Mon Oct 29 18:51:31 +0000 2018	RT @JewhadiTM: Trump to travel Tuesday to Pittsburgh after synagogue massacre, says White House. @AFP	1	Mon Oct 29 18:36:52 +0000 2018	13	1029877226102243329	Josephine	Josephi46071929	Wed Aug 15 23:47:19 +0000 2018	39	6223			
1056981876819222528	Mon Oct 29 18:51:31 +0000 2018	RT @TheDemCoalition: #DonTheCon strikes again: A new lawsuit accuses @realDonaldTrump, his company and 3 of his children of using the Trump…	1	Mon Oct 29 18:11:35 +0000 2018	1677	4161801792	LoriAM	21sunshine64	Sat Nov 07 22:58:12 +0000 2015	758	93082	USA 	#resistance #bluewave2018 #strongertogether TWEETS R my opinions. #votedem #impeachtrump b4 he destroys our country. #Basta #notmypresident #TakeAKnee	
1056981876798377986	Mon Oct 29 18:51:31 +0000 2018	RT @AaronBlake: Traced the path of Soros/caravan conspiracy.It started on InfoWars, etc., during the last caravan in April, didn't catch…	1	Mon Oct 29 17:21:41 +0000 2018	2394	846185648855928834	DC Deciphered	DCdeciphered	Mon Mar 27 02:22:34 +0000 2017	858	20692		Making politics make sense. Former lawyer, current D.C. decipherer. For thoughts longer than 140 characters see blog below!	
1056981876785795073	Mon Oct 29 18:51:31 +0000 2018	RT @PrisonPlanet: The same media that has been fanning the flames of hysteria over Trump not properly denouncing political violence for ove…	1	Mon Oct 29 18:18:08 +0000 2018	2482	2220579615	Affirmative Action Is Racist	ChairmanKitty	Thu Dec 12 01:03:52 +0000 2013	160	14856		Fight affirmative action. Fight identity politics. Fight the “race” label.                          Fight socialism. Fight propagandist media.	
1056981876739584001	Mon Oct 29 18:51:31 +0000 2018	RT @Megan4MAGA: Wow times have certainly changed...today's liberal 18 yr olds claim they have ptsd 🙄no that's called trump derangement synd…	1	Mon Oct 29 16:35:37 +0000 2018	374	2346195950	✝️ Bonnie FrownfelterND⚖️🇺🇸	BFrownfelterND	Sun Feb 16 04:01:11 +0000 2014	1232	36668	Michigan	Empowering people with info needed to understand the times we find ourselves living & the dangers Proverbs 3:5-6 Note: I Block Non-English & Risqué Followers	
1056981876546580480	Mon Oct 29 18:51:31 +0000 2018	RT @SarahPalinUSA: BREAKING: Trump Sends THOUSANDS More Troops To Border https://t.co/4Wvqm1RMbR	1	Mon Oct 29 15:06:56 +0000 2018	1280	1096294124	Salve Reginald	SalveReginaUSA	Wed Jan 16 20:38:49 +0000 2013	256	5215	United States	Conservative, proud wife of U.S. Navy. Proud American.	
1056981876538306560	Mon Oct 29 18:51:31 +0000 2018	RT @krassenstein: BOOM!! The Border Patrol Union that endorsed Trump in 2016, just endorsed 3 major Democrat Senate candidates who Trump…	1	Sun Oct 28 19:28:00 +0000 2018	10702	1187361199	Ms.Calise	20_Redemption_	Sat Feb 16 20:20:40 +0000 2013	220	40743	Michigan, USA	BLACK LIVES MATTER#TonyGoldwynSC:caliseds Gamer 🎮Check me out on mixer https://t.co/yESoI02B74	
1056981876257234946	Mon Oct 29 18:51:31 +0000 2018	RT @RVAwonk: Sarah Sanders continues to draw a false equivalency between people *criticizing* Trump's attacks and Trump *attacking* his cri…	1	Mon Oct 29 18:48:27 +0000 2018	268	761293751503335425	#IBelieveSurvivors	ScottZPinkRose	Thu Aug 04 20:12:29 +0000 2016	1629	88606	Texan who lives in MN	STEM. RT 🚫 agreement. #dyslexia so I #misspell #cripthevote #HOH Hardened Dem. #BLM 1-800-656-4673 RAINN Natl Sex Assault Hotline	
1056981876211138561	Mon Oct 29 18:51:31 +0000 2018	RT @MarkSimoneNY: If Dems make Obamacare the issue, it helps President Trump.  People love the idea of Obamacare but not the sky high premi…	1	Mon Oct 29 17:37:00 +0000 2018	84	823015133169516545	Reidlass	Reidlass	Sun Jan 22 03:51:13 +0000 2017	604	70416		Love Dogs especially English bulldogs, love god, family and country. Fed up with corruption and paying taxes for benefits I never receive	
1056981876148224000	Mon Oct 29 18:51:31 +0000 2018	RT @JavierBlas: The next step in the U.S. trade war against China | #commodities #oil 🇺🇸 🇨🇳 https://t.co/kKEmu2PwCU	1	Mon Oct 29 18:42:21 +0000 2018	5	720710699283046400	Healy Baumgardner	healybaum	Thu Apr 14 20:29:55 +0000 2016	3793	8217	Global	TV Analyst|Global adviser / Intl lobbyist|Energy Expert|Trump, Giuliani, 43 White House Senior Comms Vet|media + market mover|Booking: healy@the45Group.com	
1056981876114579456	Mon Oct 29 18:51:31 +0000 2018	@RVAwonk She's lying so much.Trump got elected by a massive majorityWhy didn't the whole room start laughing?	0		0	2655467328	Kaj Eijlers	bizziboi	Fri Jul 18 02:36:21 +0000 2014	27	6985			
1056981876047577093	Mon Oct 29 18:51:31 +0000 2018	@morgfair @ChristopherHahn Surprising how someone would take such a risk to produce all those duds, but not surpris… https://t.co/zZmKeAkK77	0		0	898756741	Andrew 	andrew_acrasm	Tue Oct 23 00:20:59 +0000 2012	502	6186	Reno, NV	Facts over fiction, Humans over zombies, oxygen over chem trails, Democracy over  Mueller. You didn't vote for Robert Mueller. AI is satans depopulation agenda.	
1056981875904954370	Mon Oct 29 18:51:31 +0000 2018	'Tropical Trump' Bolsonaro elected Brazil president https://t.co/C2hdyg0ZOB via @YahooNews	0		0	245799603	TimeToRide	bgoum	Tue Feb 01 14:09:25 +0000 2011	6994	57974		Harley riding patriot. Dare to step into the arena of ideas #2A ΜΟΛΩΝ ΛΑΒΕ, #NRA Life Member	
1056981875846201344	Mon Oct 29 18:51:31 +0000 2018	RT @Bornabrit1: Heather Heyer lost HER LIFE as a result of the white nationalistsTRUMP REFUSED TO BLAME THESE NAZIS &amp; TELL THEM TO STOP…	1	Mon Oct 29 17:19:19 +0000 2018	2261	23967659	Jan Jack	manyfeathers514	Thu Mar 12 15:29:40 +0000 2009	4449	29419	Maine	Old BadAss PROGRESSIVE Democratic Socialist Prefer animals to humans Atheist 🌊🌊🌊MAGAts BLOCKED #NeverAgain #RESIST #GlovesOff #TakeItBack #WomenRiseUP	
1056981875569410050	Mon Oct 29 18:51:31 +0000 2018	You pos want to blame Trump every time someone blows there nose. WTF about this 💩 from this Muslim trash dem?	0		0	147247726	Leslie Davis	FarmerGirl1967	Sun May 23 16:13:21 +0000 2010	2135	84030	Amelia, VA	Daughter of a Vet, wife & step mom. Belief in One Nation Under GOD, RIGHT and WRONG! DON'T FOLLOW ME if you want to keep your head in the sand. #Bluelivesmatter	
1056981875502342146	Mon Oct 29 18:51:31 +0000 2018	RT @TravisAllen02: Many many people are saying that Trump is the WORST PRESIDENT IN THE HISTORY OF THE UNIVERSE!Retweet and like if you a…	1	Sun Oct 28 15:11:00 +0000 2018	6070	240253673	Lefty Patriot	leftypatriot	Wed Jan 19 14:13:41 +0000 2011	1921	74088			
1056981875422584834	Mon Oct 29 18:51:31 +0000 2018	RT @MichaelDelauzon: Tomorrow President Trump and the First Lady travel to Pennsylvania to meet with the families and first responders of t…	1	Mon Oct 29 18:32:47 +0000 2018	32	738133801637842946	Enly Dia Ray🕭🕭🕭	NormaZapo	Wed Jun 01 22:23:07 +0000 2016	1385	27182	@My Inner Safe Place	Author (Lydia' s Little Red Book) a book about guided imagery. With the Lord's help...I like QDo you?	
1056981875175120897	Mon Oct 29 18:51:31 +0000 2018	@maryanneinct Dig a big, deep hole, and stick your head in it, Trump dummy.  If critical thinking is too challengin… https://t.co/duiyXHUmER	0		0	259999207	Rocketfish	kcbuettner	Thu Mar 03 00:53:10 +0000 2011	30	3013			
1056981875141554176	Mon Oct 29 18:51:31 +0000 2018	The president DID NOT GIVE A SPEECH ON ANY EVENT, NEVER HEARD HIM DENOUNCE . HATRED IS WHAT DRIVES TRUMP,AND HIS BE… https://t.co/ibH7sCTjal	0		0	4909028207	Linda Prella	LindaPrella1	Sun Feb 14 13:29:10 +0000 2016	31	12772			
1056981875116273664	Mon Oct 29 18:51:31 +0000 2018	RT @peterdaou: NO: There is ZERO equivalence between #BernieSanders and Trump's incitement. Bernie NEVER called for Hillary's assassination…	1	Mon Oct 29 18:36:32 +0000 2018	591	971536182969384960	Gayle Thomson🎸🎸🎸🎹🎹🎹🎺🎺🎺	GayleThomson13	Thu Mar 08 00:00:51 +0000 2018	1270	12560		Political Science is my handle, writing is my gift, music is my love. Now let's get Spanky out of power.🇨🇦 RESIST #BlueWave#MeToo	
1056981875057614848	Mon Oct 29 18:51:31 +0000 2018	RT @mimimayes13: Trump did not CAUSE my anger at the left wing LYING news media. I've hated it for YEARS. It's just gotten 100% WORSE sin…	1	Mon Oct 29 18:49:43 +0000 2018	28	871511384634253313	Confused  Rock	RockConfused	Sun Jun 04 23:38:00 +0000 2017	5392	39598	United States	Happiness is a inside job .noone can make you happy  but u. Love my country !  animal lover stand with our president  or get out of the way  !!!! pro Trump	
1056981875040894982	Mon Oct 29 18:51:31 +0000 2018	RT @TheGreatIsNate: Black Trump Supporters singing “Alright” by Kendrick Lamar is one of the most oxymoronic things I’ve ever seen.Did th…	1	Sun Oct 28 14:54:53 +0000 2018	31581	812999319070670848	lucija 🇭🇷	luc1ja	Sun Dec 25 12:31:57 +0000 2016	127	19938		⌘ we're dressed in black from head to toe, we've got guns hidden under our petticoats ⌘	
1056981875019808768	Mon Oct 29 18:51:31 +0000 2018	RT @alt_labor: Me meeting Trump: https://t.co/4Wbc9Z7AuE	1	Mon Oct 29 17:58:36 +0000 2018	5	2823162631	☥ ℕ𝕀𝕂𝕂𝕀 𝕠𝕗 𝕎𝔸𝕂𝔸ℕ𝔻𝔸☥	HeyNikki1	Sun Sep 21 01:24:24 +0000 2014	10088	159781	𝕎𝔸𝕂𝔸ℕ𝔻𝔸 𝔽𝕆ℝ𝔼𝕍𝔼ℝ! 🌍	Vote. Organize. March. Protest. Boycott. #Resist #FreeTheChildren #FamiliesBelongTogether #EndFamilyDetention #BlueWave #VoteBlue #MagicResistance ✨#BlessedBe✨	
1056981874902478853	Mon Oct 29 18:51:31 +0000 2018	RT @RedTRaccoon: Report: President Trump Barely Works at Allhttps://t.co/V0HADDMQrT	1	Mon Oct 29 14:00:38 +0000 2018	584	712384122635874304	🤫	steeniis	Tue Mar 22 21:03:05 +0000 2016	390	12066	Germany	Human being, NO AFD!!!, NO RACIST, artist, proud Mama of an incredible girl, big humorist, interested in people, talks often too much, loves Tequila!	
1056981874889895936	Mon Oct 29 18:51:31 +0000 2018	RT @GeezusChrysler: @realDonaldTrump If they're seeking asylum at a point of entry, they're trying to go through the legal process. How i…	1	Mon Oct 29 18:10:09 +0000 2018	11	340785923	Mme Pep	MrsPepperoni	Sat Jul 23 07:49:48 +0000 2011	1038	40901	Deutschland	May your choices reflect your hopes,  not your fears. - Nelson Mandela  #FollowBackProEU #FBPE #TheResistance #nonazis #noafd  #esreicht	
1056981874789281793	Mon Oct 29 18:51:31 +0000 2018	RT @metpoliceuk: This is one of 11 men sought by police following disorder during the 'Welcome Trump' and 'Free Tommy Robinson' processions…	1	Mon Oct 29 11:50:11 +0000 2018	1429	3352871171	Paul Immelman🏴󠁧󠁢󠁳󠁣󠁴󠁿#DissolveTheUnion	granty6477	Wed Jul 01 06:21:16 +0000 2015	1193	8305	East Kilbride, Scotland	independent Scotland is the start of the story not the end🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿	
1056981874789228550	Mon Oct 29 18:51:31 +0000 2018	RT @Amy_Siskind: I implore members of our media to cover Trump as an authoritarian and stop amplifying his narratives.  HIs goal is to unde…	1	Mon Oct 29 00:31:09 +0000 2018	6324	3141921546	William Pruitt	billpruitt48	Mon Apr 06 13:46:46 +0000 2015	66	3706	Irondequoit, NY	poet/storyteller/narrativist/teacher	
1056981874541780993	Mon Oct 29 18:51:31 +0000 2018	Sarah @PressSec JUST announced that Trump was elected by an overwhelming majority proving that you CAN just make this shit up.	0		0	2512804943	Jessica Pearson🌊	jessica_mess33	Sun Apr 27 14:50:57 +0000 2014	35	290	Verona NJ	NJ lifer with VT yearnings and leanings. Environment-humanity-our democracy sans insanity. Joyfully married to an amazing and kind (and very patient) man.	
1056981874533261312	Mon Oct 29 18:51:31 +0000 2018	RT @TheDemCoalition: #DonTheCon strikes again: A new lawsuit accuses @realDonaldTrump, his company and 3 of his children of using the Trump…	1	Mon Oct 29 18:11:35 +0000 2018	1677	17626959	Molly O'Byrne	ZoneyBelle	Tue Nov 25 18:32:56 +0000 2008	999	79775	On the move	FREELANCE editor/writer, Scrabble fiend, Jeopardy junkie, retiree, lifelong Dem and ever-hopeful hopeless romantic.	
1056981874470514691	Mon Oct 29 18:51:31 +0000 2018	RT @TheOnion: Trump Slams Worldwide Jewish Conspiracy For Not Doing More To Prevent Synagogue Shooting https://t.co/goYUvqFFD3 https://t.co…	1	Mon Oct 29 18:50:05 +0000 2018	701	19511752	Gabe Rosenberg	GabrielJR	Sun Jan 25 23:58:19 +0000 2009	3224	49833	Columbus, OH	Digital News Editor @WOSU. Before: @NPR @PittsburghPG @CJR. Journalist, music geek, pun aficionado, food blogger. Pittsburgh native (sorta).	
1056981874445291520	Mon Oct 29 18:51:31 +0000 2018	RT @TheGreatIsNate: Black Trump Supporters singing “Alright” by Kendrick Lamar is one of the most oxymoronic things I’ve ever seen.Did th…	1	Sun Oct 28 14:54:53 +0000 2018	31581	755575831670448128	Gorooooooooo	yssvrse	Wed Jul 20 01:31:31 +0000 2016	33	71125		20 ||  I'm just tired	
1056981874394963968	Mon Oct 29 18:51:31 +0000 2018	@quanta_chaos @shiftybigT @DRUDGE As to SA, Trump met with Netanyahu on 9/26 &amp; said he wants a 2 state solution. Kh… https://t.co/w0ju4UaZQu	0		0	791617266353790977	Truth	1foreverseeking	Thu Oct 27 12:27:18 +0000 2016	1590	31215			
1056981874353029120	Mon Oct 29 18:51:31 +0000 2018	RT @talkRADIO: Do you recognise these men? Police need your help finding these 11 suspects after the Welcome Trump and Free Tommy Robinson…	1	Mon Oct 29 12:15:07 +0000 2018	454	22745971	Maccspider	Maccspider	Wed Mar 04 07:28:46 +0000 2009	344	50063	Scotland 	Longbow archer. Cook. Cyclist. Driver. Sceptic. Pastafarian. Retweeting does not mean agreement	
1056981874315272195	Mon Oct 29 18:51:31 +0000 2018	RT @Lawrence: The Chuck Grassley I knew when I worked in the Senate was never a smart man but I always thought he was smarter than Trump. I…	1	Mon Oct 29 01:01:51 +0000 2018	6937	129699097	Mary Milton	mairee77	Mon Apr 05 04:12:25 +0000 2010	209	31504	Cudahy, WI, USA		
1056981874302640128	Mon Oct 29 18:51:31 +0000 2018	@JohnJHarwood If she had a good answer for anything, she wouldn't be employed by Trump.	0		0	792846705704054784	Ellen Garrison	EllenTrailerDog	Sun Oct 30 21:52:39 +0000 2016	3348	57541	United States	Writer, senile since early childhood, dog servant, profane smart-ass, reluctant trailer-dweller, seeker of justice for all creatures great and small.	
1056981874244026371	Mon Oct 29 18:51:31 +0000 2018	RT @Breaking911: BREAKING: U.S. prepares to announce tariffs on all remaining Chinese imports by early December if talks between Trump and…	1	Mon Oct 29 18:22:16 +0000 2018	245	3510591	Robert Henning	Bertokamus	Thu Apr 05 11:27:41 +0000 2007	211	44268	Atlanta, GA, USA	Things and Stuff.	
1056981874097246208	Mon Oct 29 18:51:31 +0000 2018	@EdKrassen @sisrum I think we can all report Trump. https://t.co/zaZSMMXR8h	0		7	14343878	artsycarol	artsycarol	Wed Apr 09 18:05:46 +0000 2008	7559	121217	Wisconsin, USA	Old Wisconsin woman not happy with Trump's corrupt practices as a President but even less happy with his treason for greed. Working to end GOP Congress.	
